date,arapiranga,belem,carateua,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao_pedro
2023-01-30,0.02689515498755547,0.03136872352983568,0.027607488771264486,0.03399837467430765,0.02729554365924299,0.026909948597602866,0.03211629325206077,0.026967167422458114,0.032266571299503916,0.026552897305479786,0.027983929961917627,0.03025549582392927,0.033157781519634506,0.027983929980666653,0.03086093372561836
2023-01-31,0.030801193656360165,0.033192732204179155,0.031812965796274364,0.03434301635308096,0.025756846491747656,0.03464589679551189,0.03073405754718857,0.02883326205195075,0.030868000558117004,0.03074401430064796,0.032245155044189906,0.030820012149453773,0.032652056693034906,0.028309123140081466,0.032285008579493214
2023-02-01,0.03163990978364952,0.03302979457782889,0.03197499806508921,0.03487568206755929,0.028044062260374956,0.034557387049765735,0.03198851514714274,0.029785974677613014,0.03209566937737189,0.030815747086188693,0.033117625489289766,0.030915169018392204,0.033522914273491015,0.03008588365410623,0.03257707160235421
2023-02-02,0.03247862591093888,0.03286685695147863,0.03213703033390406,0.03540834778203762,0.030331278029002255,0.03446887730401958,0.033242972747096915,0.030738687303275277,0.03332333819662678,0.03088747987172942,0.03399009593438962,0.03101032588733063,0.034393771853947125,0.031862644168131,0.03286913462521519
2023-02-03,0.03331734203822823,0.03270391932512837,0.03229906260271891,0.035941013496515954,0.032618493797629565,0.03438036755827343,0.03449743034705108,0.03169139992893753,0.03455100701588166,0.03095921265727015,0.034862566379489486,0.03110548275626906,0.035264629434403234,0.03363940468215575,0.033161197648076186
2023-02-04,0.03415605816551759,0.0325409816987781,0.03246109487153376,0.03647367921099428,0.03490570956625686,0.034291857812527284,0.035751887947005255,0.0326441125545998,0.035778675835136546,0.03103094544281088,0.03573503682458934,0.031200639625207492,0.036135487014859344,0.03541616519618052,0.03345326067093718
2023-02-05,0.034994774292806945,0.03237804407242784,0.03262312714034861,0.03700634492547261,0.037192925334884164,0.03420334806678113,0.037006345546959425,0.033596825180262066,0.03700634465439143,0.03110267822835161,0.0366075072696892,0.03129579649414592,0.03700634459531545,0.037192925710205285,0.033745323693798165
2023-02-06,0.034694786483798444,0.0336996622677318,0.032785159409163454,0.0302980860777891,0.029978644585006074,0.032389370240601345,0.028663769319681145,0.03403552084406783,0.031677861498445814,0.031174411013892338,0.031462663012742594,0.03139095336308435,0.034299101507213894,0.031081676435546463,0.03403738671665916
2023-02-07,0.033834562000511936,0.034819668981653014,0.029547565963444853,0.03121189328098591,0.029526940213920223,0.03474415309440783,0.030071785467858287,0.03518474516510025,0.03225209459555721,0.02952694026441251,0.030233978430379747,0.034863582323044096,0.034040384472480034,0.029526939521001272,0.033668240676863956
2023-02-08,0.032338340759826785,0.034722131191253246,0.030592787309935872,0.032125700484182715,0.030819715113543308,0.03445087898411009,0.03147980161603543,0.03455445403339253,0.03282632769266859,0.029746372771747527,0.02995512298566995,0.033917839742165244,0.03378166743774617,0.029720103637509244,0.03329909463706875
2023-02-09,0.03084211951914162,0.03462459340085348,0.03163800865642688,0.033039507687379524,0.03211249001316639,0.03415760487381235,0.032887817764212575,0.03392416290168481,0.03340056078977999,0.029965805279082543,0.029676267540960154,0.03297209716128641,0.03352295040301231,0.02991326775401721,0.03292994859727355
2023-02-10,0.030864579901377164,0.034011443282566896,0.0326832300029179,0.03364380909272691,0.031792420842386676,0.03386433076351462,0.0336427912116071,0.032101997325762494,0.03376262765521745,0.030185237786417556,0.029397412096250356,0.03202635458040756,0.033259062876333276,0.030106431870525183,0.03256080255747835
2023-02-11,0.0299785450978569,0.03340212796529679,0.031749728089512076,0.033742428093072964,0.03147235167160696,0.033571056653216885,0.0323805511216466,0.029223853439570048,0.033260642567280854,0.030404670293752573,0.02911855665154056,0.02961783785016015,0.03652743262737717,0.030299595987033152,0.028781133518823825
2023-02-12,0.032535324426756475,0.03167510567493888,0.03081622617610625,0.027673889672217906,0.031152282500827244,0.033010445535186596,0.027590214655583242,0.03258982800527775,0.03226605452227765,0.03062410280108759,0.028839701206830763,0.03300747225301561,0.03190296020994059,0.030492760103541124,0.03143888747364522
2023-02-13,0.03782123381571421,0.034464020145067525,0.03318105417392982,0.033355879033550404,0.03667857631535805,0.037527546617748014,0.03461115966311244,0.03439096424285974,0.034970348866104596,0.036915644639721516,0.0379141457378835,0.03358240642740917,0.03311712517878194,0.0373351383948932,0.031226404011250163
2023-02-14,0.03529662993224948,0.03371373969839526,0.03300318326467087,0.03368946893894386,0.03489834248885938,0.03577789949792887,0.03461231568536739,0.033303353676056024,0.032801400912424575,0.036243048652553976,0.03655285096860806,0.03343126135914044,0.03197159918086291,0.036024237906072495,0.03136930790886595
2023-02-15,0.032772026048784764,0.03296345925172299,0.032825312355411904,0.03402305884433731,0.0331181086623607,0.034028252378109726,0.03461347170762234,0.0322157431092523,0.030632452958744547,0.03557045266538644,0.03519155619933261,0.03328011629087172,0.03082607318294388,0.0347133374172518,0.031512211806481734
2023-02-16,0.030247422165320042,0.032213178805050716,0.03264744144615295,0.03435664874973076,0.031337874835862034,0.03227860525829057,0.034614627729877286,0.03112813254244857,0.028463505005064522,0.0348978566782189,0.033830261430057164,0.03312897122260299,0.029680547185024855,0.033402436928431097,0.03165511570409752
2023-02-17,0.02772281828185532,0.03146289835837844,0.03246957053689399,0.03469023865512422,0.029557641009363363,0.030528958138471427,0.034615783752132236,0.03004052197564485,0.0262945570513845,0.03422526069105136,0.032468966660781716,0.03297782615433426,0.028535021187105828,0.03209153643961039,0.03179801960171331
2023-02-18,0.029289855413472392,0.032032837911496935,0.03306128727348673,0.03424441509896841,0.030051950209891164,0.031149398222561644,0.03409961334374741,0.030999735298767598,0.02844401402389776,0.03355266470388382,0.03246721165548419,0.03282668108606554,0.02969579531438044,0.03196365176706551,0.031940923499329095
2023-02-19,0.030856892545089467,0.03260277746461543,0.033653004010079465,0.03379859154281261,0.030546259410418965,0.03176983830665186,0.03358344293536259,0.03195894862189035,0.030593470996411017,0.03288006871671629,0.032465456650186665,0.033253708173369166,0.03085656944165506,0.031835767094520635,0.03208382739694488
2023-02-20,0.032423929676706535,0.03317271701773392,0.0342447207466722,0.03335276798665681,0.03104056861094676,0.03239027839074207,0.033067272526977776,0.032918161945013104,0.03274292796892427,0.03220747272954875,0.03246370164488913,0.03368073526067279,0.03201734356892968,0.03170788242197575,0.03222673129456067
2023-02-21,0.03399096680832361,0.03374265657085241,0.03483643748326494,0.032906944430501,0.03153487781147456,0.03301071847483229,0.03255110211859295,0.03387737526813585,0.03489238494143753,0.03153487674238121,0.0324619466395916,0.03410776234797642,0.03317811769620429,0.03157999774943088,0.032369635192176456
2023-02-22,0.03737946964537262,0.03609269856889669,0.034474646056231975,0.03352486663793498,0.037908054273319156,0.03323203013031486,0.033257574532410863,0.03725666203125891,0.03481279616780282,0.03185425610164246,0.03338918187086405,0.03390526932201823,0.03370791871555257,0.03196758868347119,0.03251608121217919
2023-02-23,0.035054610402309824,0.035542419115421546,0.03411285462919901,0.03414278884536896,0.036814057771196076,0.03345334178579744,0.03396404694622877,0.03611632648173794,0.03473320739416811,0.0321736354609037,0.0343164171021365,0.033702776296060055,0.03423771973490085,0.0323551796175115,0.03266252723218194
2023-02-24,0.03272975115924703,0.034992139661946406,0.033751063202166046,0.03476071105280294,0.035720061269073,0.03367465344128001,0.03467051936004667,0.03497599093221696,0.03465361862053339,0.03249301482016496,0.035243652333408954,0.03350028327010187,0.03476752075424913,0.032742770551551816,0.03280897325218468
2023-02-25,0.03040489191618423,0.03221166845586121,0.03338927177513308,0.02989497867416966,0.03462606476694992,0.03389596509676259,0.02988315188066958,0.030348764996763526,0.0324132763041614,0.032812394179426205,0.036170887564681405,0.033297790244143685,0.03231914874488161,0.033130361485592126,0.03295541927218742
2023-02-26,0.034602499779923905,0.0350478139071959,0.0323394758980887,0.033729321755041966,0.033532068264826846,0.03411727675224516,0.033778902143241404,0.03399352777240118,0.03301103037696265,0.03313177353868745,0.03709812279595385,0.032856420683215044,0.03269753494231465,0.033517952419632444,0.03565943103204366
2023-02-27,0.035227358459504275,0.03557607721630801,0.03515913517773271,0.03256050665899865,0.03203993601676457,0.03357996046543492,0.03211117908358805,0.03350414636154631,0.03639854129754818,0.03316482721880447,0.03501189474433012,0.03387591276870382,0.03628035691369412,0.03325055206049489,0.036250517104535716
2023-02-28,0.03606061784067533,0.03741981810395401,0.03623012053114258,0.03834580729677163,0.03537221211347632,0.03573404145165844,0.03492293613722706,0.03063750877599912,0.037066618128038714,0.035501024555616,0.03601957285984832,0.03657262845506756,0.03700752609742236,0.035477634690377804,0.036841603177027775
2023-03-01,0.036893877221846394,0.03926355899160001,0.037301105884552446,0.03773469449651818,0.038704488210188064,0.037888122437881956,0.03773469319086607,0.03687056217960071,0.037734694958529255,0.03783722189242751,0.037027250975366514,0.0392693441414313,0.0377346952811506,0.037704717320260726,0.037432689249519834
2023-03-02,0.0369029829042532,0.0390205609709784,0.03730065393337982,0.038317838436318925,0.03839686769544428,0.03778954629739484,0.03793734872072195,0.0369966912518657,0.03855118842779189,0.03777280866093696,0.036929989080344415,0.039279460594278746,0.03854499972001233,0.03701636851643292,0.037424915281258755
