date,belem,carateua,co_arapiranga,combu,cotijuba,da-barra,da-cintra,das-oncas,grande,jutuba,mirim,mosqueiro,murucutu,paqueta,sao-pedro
2023-07-09,4.053475808490331e-05,5.327638866043865e-05,4.088563686505697e-05,3.206829029647815e-05,3.665808865677978e-05,3.1620397912433355e-05,3.913177935652371e-05,3.915586048598318e-05,2.5165913248669132e-05,4.107099196833295e-05,4.438259203794539e-05,4.0972279048584234e-05,1.83838846721684e-05,4.812217764719219e-05,5.6414259176553997e-05
2023-07-10,5.118276832692689e-05,4.530497325397241e-05,4.716823787442744e-05,4.9465923514401164e-05,5.4927758052849345e-05,5.37503979810176e-05,3.835099534120199e-05,4.283036028799389e-05,5.4974284702508014e-05,5.7108256315114515e-05,5.0155114562386463e-05,4.441709813757931e-05,5.225007827637112e-05,5.017291004005331e-05,5.50762267626868e-05
2023-07-11,4.263461971661089e-05,4.83391669157189e-05,3.980614542569951e-05,4.3873092192525984e-05,4.647884694873035e-05,4.197392687457411e-05,3.61300503423582e-05,3.3408875192272355e-05,5.020672612567906e-05,4.443432826302272e-05,4.039473394270582e-05,3.8841099323068504e-05,4.663961804141222e-05,3.788643054207755e-05,3.5038621579110095e-05
2023-07-12,3.631572971443325e-05,4.2649033655469814e-05,3.518882929542238e-05,4.119183194151949e-05,3.667369703582954e-05,3.8947019614749656e-05,3.520860208252204e-05,3.9343141296194626e-05,3.999636915572835e-05,4.165864772698295e-05,4.81419374409532e-05,3.483879872893776e-05,3.6810682056612186e-05,4.5231970187245084e-05,3.567717550449829e-05
2023-07-13,4.3880979832824516e-05,4.736702566450917e-05,5.220435111421024e-05,4.9181305374469786e-05,4.3767049022841745e-05,4.158808436727622e-05,4.1332551373412134e-05,4.2882011418070835e-05,4.6921289807943574e-05,4.656578349370201e-05,5.511122659943935e-05,3.9078715193412306e-05,4.600266442838034e-05,5.229604761371594e-05,4.052205864054574e-05
2023-07-14,5.1446229951215785e-05,5.208501767354852e-05,4.81585296433758e-05,5.717077880742008e-05,5.086040100985394e-05,4.42291491198028e-05,4.7456500664302233e-05,5.13287206902614e-05,5.3846210460158794e-05,5.147291926042106e-05,6.20805157579255e-05,4.331863165788686e-05,5.519464680014849e-05,5.93601250401868e-05,4.536694177659318e-05
2023-07-15,4.662470239175101e-05,4.764053129086824e-05,4.499876916133652e-05,4.274733227633429e-05,4.94869038998364e-05,4.092217462097127e-05,4.673473228355497e-05,4.535713382779648e-05,4.242153106888201e-05,4.295770770052856e-05,5.6865351399411006e-05,4.1487897956795466e-05,4.6615663451104113e-05,5.498976619287049e-05,3.687067722393208e-05
2023-07-16,3.747650537843505e-05,2.782466946937771e-05,4.429577358935553e-05,4.657379288479059e-05,3.9690252673286504e-05,4.116529861887667e-05,4.24039879377501e-05,4.606644130689523e-05,4.747439917842103e-05,3.4896665143107496e-05,4.381481718727271e-05,4.210978313376128e-05,5.049006624315117e-05,4.016999694086024e-05,3.1901142915324735e-05
2023-07-17,4.876835910673237e-05,3.105564444775726e-05,4.040268604076593e-05,4.8575926140459274e-05,3.2315466832347205e-05,4.730524543345809e-05,4.949201911581742e-05,4.3415172906281154e-05,3.4004298954446425e-05,3.723312100062652e-05,4.441883628233533e-05,3.585449215869613e-05,4.756693148506683e-05,4.197939490467459e-05,2.7074613031805002e-05
2023-07-18,3.850468800436174e-05,3.9945139310497435e-05,4.898201357668751e-05,4.327853583329114e-05,4.016901715944904e-05,4.063403854364848e-05,4.0927568164713454e-05,3.656423617859102e-05,4.588464718634901e-05,5.023108087488806e-05,5.8024659665526406e-05,4.265024691695701e-05,5.274898321863577e-05,5.3026622367823134e-05,4.371912636908541e-05
2023-07-19,5.6661999300085834e-05,5.0550184486462926e-05,5.1250493953349285e-05,4.981442467054957e-05,4.5695062862590095e-05,5.81006380803163e-05,4.6824972063952746e-05,5.24260831252978e-05,5.008858623406101e-05,4.827367939119278e-05,4.9818177492538004e-05,4.317824570768441e-05,5.087538243485943e-05,5.0221015706344387e-05,4.786081990460029e-05
2023-07-20,4.6916268888929334e-05,4.120565958349e-05,4.5059861370338965e-05,5.493248820246498e-05,4.864458471848613e-05,4.7346587962243336e-05,5.06767998113048e-05,4.496743714048813e-05,5.912447996868149e-05,6.112531576824094e-05,2.887708578152608e-05,4.2717892880730904e-05,5.2631865411415006e-05,4.959018937023766e-05,3.859809826075216e-05
2023-07-21,4.81600686283377e-05,4.541119949619651e-05,4.3747832844912535e-05,4.183090942989491e-05,6.64318916222958e-05,1.620750299480456e-05,3.859843614137587e-05,4.764148988749536e-05,4.076167233126071e-05,5.334245508639669e-05,5.817640891558524e-05,3.775489604748399e-05,4.147182813108133e-05,4.9076232763795396e-05,3.876666729671719e-05
2023-07-22,3.773511006068151e-05,4.4284138653293496e-05,3.616560387851665e-05,4.287483803358242e-05,4.3352852615883184e-05,4.583279223880304e-05,3.963649341085188e-05,4.3885748074839525e-05,5.317973569477711e-05,5.0059677146940845e-05,5.020879667657946e-05,3.880670751907026e-05,5.6282253353858184e-05,5.0598072215999835e-05,3.430654999754636e-05
2023-07-23,4.760966892392174e-05,3.7764521659779426e-05,5.0788496028372845e-05,4.6111154712963096e-05,4.319495639728171e-05,4.7029960114746875e-05,4.7272915079976695e-05,4.5531790677835774e-05,4.7105135308813616e-05,5.221785527425248e-05,5.150021216578434e-05,4.2062292423605334e-05,4.710429421898577e-05,5.545020710562094e-05,4.816544044371189e-05
2023-07-24,4.563951601332642e-05,5.326405808376278e-05,5.075606372055085e-05,4.938127713689335e-05,4.904630556645816e-05,5.5675575611541245e-05,4.8734167495960066e-05,5.091295788127333e-05,6.476212332176358e-05,4.720666434684765e-05,4.557625615365794e-05,4.552753996109676e-05,6.492939713492499e-05,4.393443366945079e-05,4.7109775208629554e-05
2023-07-25,3.742832769059847e-05,4.469141711414289e-05,4.957961260477757e-05,4.260895741512868e-05,4.106447714452068e-05,3.355961077286448e-05,4.559091591143544e-05,4.426694453557785e-05,5.3261332926199024e-05,4.061758307570605e-05,3.23069834848822e-05,3.995458694272136e-05,5.014409180148655e-05,3.659870037190462e-05,4.453465691884815e-05
2023-07-26,4.6314788666508054e-05,4.473692648748428e-05,4.9150095472566195e-05,6.388358229546278e-05,4.052547400807891e-05,2.6667780702461504e-05,5.480079444361452e-05,4.268994725301421e-05,5.4377407471141536e-05,5.172671098885008e-05,3.822058266166545e-05,4.087861008070999e-05,5.9461623041167234e-05,3.84329573471366e-05,2.0642195142222842e-05
2023-07-27,4.611772309413408e-05,4.331379334108847e-05,4.754452653363077e-05,5.4520135801995544e-05,4.60566731535685e-05,3.520821603145323e-05,4.623326045136787e-05,4.2770539199661176e-05,5.1155245664239725e-05,4.742909315555844e-05,4.2352001363260874e-05,3.9865069900950214e-05,5.093762125757759e-05,4.251627531915591e-05,3.3000628528359935e-05
2023-07-28,4.59206575217601e-05,4.189066019469266e-05,4.5938957594695345e-05,4.515668930852829e-05,5.1587872299058085e-05,4.374865136044495e-05,3.766572645912122e-05,4.285113114630814e-05,4.793308385733793e-05,4.313147532226679e-05,4.6483420064856294e-05,3.885152972119043e-05,4.2413619473987964e-05,4.6599593291175234e-05,4.535906191449702e-05
2023-07-29,4.6926937290682884e-05,4.493170221632379e-05,5.946596305166187e-05,4.60836302229119e-05,4.723491998235254e-05,4.432723347331338e-05,4.439641418094739e-05,4.766173520825408e-05,5.2136012440866896e-05,4.614702378032826e-05,5.00759047313213e-05,4.1028001462068796e-05,4.979878086583613e-05,4.817146932547068e-05,4.742061537399516e-05
2023-07-30,4.7933217059605665e-05,4.7972744237954915e-05,4.6969436318475914e-05,4.7010571137295503e-05,4.876306434218446e-05,4.490581558618181e-05,4.537735113423156e-05,4.131049382050505e-05,5.6338941024395866e-05,4.9162572238389745e-05,5.366838939778631e-05,4.320447320294715e-05,5.71839422576843e-05,4.974334535976613e-05,4.948216883349329e-05
2023-07-31,4.840194017385351e-05,3.167474638222629e-05,3.3460014971357726e-05,4.950991426487213e-05,5.35377987623657e-05,5.811322025051845e-05,5.337505309361261e-05,4.668548338070967e-05,5.557514238772239e-05,5.013913574038908e-05,3.84026505212829e-05,4.2834231420871375e-05,5.172490194815306e-05,5.767963792433323e-05,3.7375665385563e-05
2023-08-01,4.116463559474975e-05,4.2846755352662474e-05,4.428694766564595e-05,3.816894014660597e-05,5.487013500545836e-05,4.5260261779543636e-05,4.426175658562573e-05,4.371731788590132e-05,3.30878315421959e-05,4.455839708568081e-05,5.169985095308947e-05,4.340885672852125e-05,2.423881411040782e-05,3.766258456683893e-05,3.8685372193406046e-05
2023-08-02,4.843183212185771e-05,4.514708343523989e-05,4.707536062482889e-05,5.3346153100687e-05,5.065577679244573e-05,3.99244106721657e-05,7.039983605097925e-05,4.31974091224376e-05,5.108670533792441e-05,4.6283738818375704e-05,4.6682350323340274e-05,4.389573213365562e-05,5.866374023232566e-05,4.369022081567849e-05,5.093856385848078e-05
2023-08-03,4.5812540724103406e-05,4.5566115088698565e-05,4.9804394560771e-05,4.601887258889314e-05,5.234142434584921e-05,4.274092206826658e-05,5.050400720397731e-05,4.4695159998827655e-05,2.973276769913943e-05,4.68573141307773e-05,5.410509766078751e-05,4.264555472031786e-05,3.4783941373462894e-05,5.6852044936135085e-05,4.474263223031526e-05
2023-08-04,4.3515216691998064e-05,6.031891055243839e-05,4.346903715024645e-05,5.956985785889293e-05,5.328093751943225e-05,4.1691126116718446e-05,6.224294120823585e-05,4.6883004939167624e-05,5.487511950330185e-05,5.334748740968092e-05,4.169112416694616e-05,4.687040100387746e-05,5.51933322068646e-05,4.313187575771435e-05,5.5339774656157715e-05
2023-08-05,5.528246452220922e-05,4.758133564042427e-05,5.0934333770280576e-05,3.919082401290079e-05,5.1086029751882915e-05,5.222907940234526e-05,4.834409786084797e-05,4.718537779631188e-05,5.283828748946221e-05,4.5134840610423316e-05,5.602769670075909e-05,4.001235945277593e-05,4.7354428418038513e-05,5.475888555464544e-05,4.820277377493193e-05
2023-08-06,4.544930043047758e-05,4.280656970518524e-05,5.9509270647940564e-05,4.487220652286767e-05,4.727084696524432e-05,4.738777127499098e-05,3.944003879804255e-05,4.122711868456508e-05,4.160138923802195e-05,5.12741352765285e-05,5.0575185916094134e-05,4.277008617131717e-05,4.262827761241446e-05,5.2791019647171236e-05,5.27003952872989e-05
2023-08-07,4.935505545026534e-05,3.814791849548357e-05,4.850284889530176e-05,4.761680784521915e-05,4.3452611068794615e-05,5.164634640699179e-05,4.3378591456445896e-05,4.620754100901798e-05,3.728209732632957e-05,5.244031256412167e-05,3.821689996365022e-05,3.233838178947685e-05,3.912810356323775e-05,4.413275893153633e-05,4.045246606746142e-05
2023-08-08,4.534157251996733e-05,4.148747269283988e-05,4.9111704377393494e-05,3.828799833276097e-05,4.026677756664058e-05,4.617313803827753e-05,3.933175734324004e-05,4.739145162816799e-05,3.859761514910073e-05,4.1764269185867534e-05,4.566744040665924e-05,3.862853271223715e-05,3.80056595526819e-05,4.226389680981969e-05,4.05547943955761e-05
2023-08-09,4.318049436730367e-05,5.104766581478671e-05,4.8502139601751794e-05,4.60025147346041e-05,4.167278740784104e-05,4.6978344471431865e-05,4.48820026381981e-05,4.724645105994144e-05,4.649299087602604e-05,5.4242032629535535e-05,5.2327011767579596e-05,3.974033230276276e-05,4.500650028152183e-05,5.286523624615446e-05,3.938794269067107e-05
2023-08-10,4.563374799926041e-05,4.1030818912299515e-05,4.6018767231670176e-05,4.052712312940248e-05,5.786905746417294e-05,3.87764607124964e-05,4.445944480433336e-05,4.265205377435255e-05,4.738015034874044e-05,5.59550869918373e-05,4.791624867406343e-05,4.219883131162089e-05,4.752364309187201e-05,4.9982943568007714e-05,2.9198372457765832e-05
2023-08-11,5.472176289315675e-05,5.030732873317362e-05,4.553491799054072e-05,5.6127347788476715e-05,5.02885580890739e-05,6.365141855037356e-05,5.4466715343969244e-05,5.016004921126769e-05,4.736194258000035e-05,6.532959887559031e-05,5.902273207679746e-05,4.377738515121083e-05,5.5880347899659934e-05,6.539989382241346e-05,4.6737303888646076e-05
2023-08-12,5.184075503817153e-05,5.139560174504592e-05,5.224350497863345e-05,5.049446423774723e-05,3.832559436285567e-05,6.175693852129141e-05,5.098512716077126e-05,4.789626647370328e-05,4.4702961404562345e-05,5.472980706997518e-05,6.787404382026401e-05,5.057581699022138e-05,4.748109084189451e-05,5.781814315666481e-05,5.710461171973806e-05
2023-08-13,4.0005469180370804e-05,5.098903651849022e-05,4.83115327288324e-05,4.759540439886477e-05,6.207043843459983e-05,3.710846279535197e-05,6.270446677316343e-05,3.830051980993864e-05,4.989872566207896e-05,4.697360093639608e-05,5.7019867958131255e-05,4.3181545234790556e-05,4.804880360908683e-05,6.010406238209495e-05,5.1989936666462545e-05
2023-08-14,5.673267701545025e-05,4.34217153628084e-05,5.421846148197351e-05,5.842224699976085e-05,4.045592658663948e-05,5.65962327527876e-05,5.8905116981226e-05,4.9450721075189395e-05,5.89131836524084e-05,4.267112979342459e-05,5.643301881959189e-05,4.386835900470577e-05,5.747109733478054e-05,4.410217328665229e-05,4.523755241775199e-05
2023-08-15,5.364710905085369e-05,5.525408879601477e-05,4.421159864490546e-05,6.106707815905296e-05,2.8900232148662304e-05,6.130152315249908e-05,4.953507817354109e-05,4.189637765704646e-05,7.404980303887981e-05,4.0191282101249263e-05,5.396563810335254e-05,4.455517277462099e-05,7.894385967882335e-05,4.625771444129992e-05,3.848516816904144e-05
2023-08-16,4.794137738878578e-05,4.533984628561873e-05,6.625948066488744e-05,4.927988336021685e-05,4.1483287489949255e-05,4.895729724140314e-05,4.3728060733044874e-05,3.634554277631344e-05,4.993934322647289e-05,4.364640992883468e-05,6.362333754608966e-05,3.993206353544275e-05,5.139120777302345e-05,5.719096654285363e-05,4.460307215864367e-05
2023-08-17,5.170957351588609e-05,4.4377990883596995e-05,4.5088094777359076e-05,4.39305472245975e-05,4.021412367576842e-05,5.665199326802964e-05,4.541499044680409e-05,4.926185639471646e-05,4.701449500140485e-05,4.8674225044519785e-05,5.4399201108286036e-05,4.4992340476962005e-05,4.145407171226462e-05,5.163675787537454e-05,4.748384490464744e-05
2023-08-18,4.218523211582897e-05,4.215079538220254e-05,5.7948313253685715e-05,4.3829377204885155e-05,3.7639916763263675e-05,4.123608410357712e-05,4.5935867057665994e-05,4.351110305340112e-05,3.9758571695944865e-05,3.812013598359732e-05,5.991125357663381e-05,3.828740764454241e-05,4.0059073382982285e-05,3.983767166478426e-05,4.045299189247431e-05
2023-08-19,3.49745563429001e-05,4.310777263110084e-05,4.704600892789086e-05,3.6700090676563715e-05,3.849148099700503e-05,4.123866359701648e-05,4.167608557008634e-05,3.4442702241214967e-05,4.911732010718189e-05,4.520702551492873e-05,4.931211117738899e-05,3.289752829715373e-05,4.69060005116995e-05,4.9152561512099756e-05,4.195197535716037e-05
2023-08-20,4.612743819026715e-05,4.498792088213512e-05,4.584629461450049e-05,4.9267160541711463e-05,4.8150495392639547e-05,4.068338603247405e-05,4.8064288421304024e-05,4.319748738231111e-05,4.3009414733429905e-05,4.9466320333583224e-05,4.7394820287766464e-05,4.073964137560488e-05,4.498260316429431e-05,4.950267011550706e-05,4.789220054996023e-05
2023-08-21,4.7047233277197085e-05,4.775201888013219e-05,5.241446402121757e-05,5.246410074733351e-05,4.426420649972447e-05,4.888315178535226e-05,5.407168326604363e-05,4.360463979703436e-05,4.564869564326566e-05,5.570220681011341e-05,5.8175395905778204e-05,4.473678776085737e-05,4.556743930490146e-05,5.420526749670582e-05,5.2015431325567455e-05
2023-08-22,4.940136317021577e-05,4.138239637392258e-05,4.638850677211489e-05,4.586536549445568e-05,4.798868939466838e-05,4.561970366832598e-05,5.137115274386961e-05,3.8921246746157674e-05,4.662655297068938e-05,5.097145965712214e-05,5.0369016702138985e-05,4.357976512603679e-05,5.55008047365693e-05,4.9127548597532005e-05,5.277526528996776e-05
2023-08-23,4.54522714634607e-05,4.350768993154971e-05,4.201420458877341e-05,3.461585222688521e-05,4.388700263271217e-05,4.377037119506942e-05,3.1519956853749e-05,3.943939280159209e-05,3.634896924971929e-05,4.124732317299575e-05,4.016544507457823e-05,3.499854239086074e-05,3.232518011113203e-05,4.089590188832841e-05,3.407956683076986e-05
2023-08-24,4.0405132572888096e-05,3.594147892646696e-05,5.319932324045327e-05,3.861086902167128e-05,4.4108953055115104e-05,4.23434781316082e-05,3.76681134713747e-05,4.150098232771451e-05,4.0158551490936574e-05,4.007244424107599e-05,3.584988371585009e-05,4.048108470496833e-05,3.870934824069691e-05,3.837736279018727e-05,3.549463835722649e-05
2023-08-25,4.915549917006553e-05,4.3017401366826085e-05,4.7796766126626204e-05,5.02852126373876e-05,4.703071029256735e-05,5.746149327024519e-05,5.0279375169010764e-05,4.269050810107294e-05,4.962655568720862e-05,4.525405113576374e-05,6.473812188619388e-05,4.391898303788456e-05,4.866807978997105e-05,4.796655810633117e-05,4.427049327512228e-05
2023-08-26,4.5296682077727416e-05,4.714021587527647e-05,4.7988697382612726e-05,5.568255619892524e-05,4.902445031363611e-05,4.840291970535729e-05,5.944844931411331e-05,4.411860362691238e-05,5.4166813643561607e-05,4.7452804112518534e-05,5.2592266001734535e-05,4.355635860106344e-05,5.154113385767235e-05,4.8522300860497635e-05,4.572271791403272e-05
2023-08-27,4.239043764647923e-05,4.304698630141542e-05,4.330986642032678e-05,6.328188803150125e-05,5.337409729925131e-05,5.273539136397302e-05,6.675294150772695e-05,4.518743513169625e-05,5.261581811825887e-05,3.829847338859596e-05,4.505790462166312e-05,4.320617957687744e-05,5.01639188130071e-05,4.526973273237696e-05,4.621614179462998e-05
2023-08-28,4.541370097929346e-05,3.550143983396837e-05,4.350020383783621e-05,5.624642701363523e-05,4.388268257373526e-05,4.32926645438299e-05,5.988901721013619e-05,4.793458840571558e-05,3.4794115838598526e-05,4.8014880033334316e-05,4.4170681377707416e-05,4.132409462156774e-05,4.240987338372936e-05,4.5016423031063444e-05,4.1114706001621286e-05
2023-08-29,4.127182572178592e-05,4.302709681076009e-05,5.7621285877995846e-05,4.598853684144414e-05,3.779309524598564e-05,4.4760714529582934e-05,5.270149443233465e-05,3.986314894525488e-05,3.912986870682468e-05,4.605708823087535e-05,5.6422675039915075e-05,4.321421168660965e-05,3.9603419815315575e-05,5.234258763390177e-05,4.407511235095525e-05
2023-08-30,5.124983412438362e-05,5.273863351757444e-05,5.0452904548269875e-05,5.447965827181014e-05,5.7446660935978404e-05,5.6825203041292796e-05,5.3330883737849514e-05,5.223566914722551e-05,4.64312378881798e-05,5.7585967315879705e-05,5.842360022521704e-05,4.200850236698994e-05,4.892586063301964e-05,5.600573561058398e-05,4.679601808712798e-05
2023-08-31,5.236810622954031e-05,5.019340572380196e-05,4.783225555529908e-05,3.726447908335182e-05,5.3965039916732553e-05,5.042000017267079e-05,4.487621668553583e-05,4.6433994624483436e-05,4.6630649352437034e-05,5.9261883602937374e-05,3.29892296261418e-05,4.360996442076179e-05,4.444156214637496e-05,4.960785576060074e-05,5.2621609938797646e-05
2023-09-01,5.1783217747610655e-05,4.580145561518473e-05,5.262467759840469e-05,4.1365395970959554e-05,4.17281015765519e-05,5.994734739522035e-05,4.2106898640310046e-05,4.652674765911821e-05,3.449214306337299e-05,4.097858831102636e-05,4.6549363626967666e-05,4.331537220824227e-05,3.0953404729332364e-05,4.340909804036571e-05,3.7621036348817054e-05
2023-09-02,4.74855483064404e-05,3.95868300651149e-05,4.999941222942733e-05,4.87320829063795e-05,4.222632944678587e-05,5.157434682601633e-05,4.679891073022529e-05,4.841166420131839e-05,4.163350948296322e-05,4.59379213206049e-05,5.1440170828398995e-05,4.4507488952532264e-05,4.393762459571538e-05,5.02516102187858e-05,4.431259911982173e-05
2023-09-03,4.6639811014553554e-05,4.075631722972947e-05,4.834301261397349e-05,4.895539677787511e-05,5.061186746193487e-05,4.2905415482025354e-05,4.633654713647592e-05,4.3469719665489e-05,4.458479865734908e-05,4.865492072378488e-05,4.233752458561352e-05,4.336909818448318e-05,3.96867138100702e-05,4.5253097338879316e-05,4.703850121366603e-05
2023-09-04,4.160449062600748e-05,4.2182615709763024e-05,4.3140043008810974e-05,4.1931169012613565e-05,4.438417009824769e-05,3.8383529445872975e-05,4.745391841100486e-05,4.211882640058507e-05,4.619835444984531e-05,4.074023434183683e-05,4.558020492420596e-05,4.3283139526338886e-05,4.315540586251709e-05,4.3453953046986726e-05,4.214340852418172e-05
2023-09-05,5.607785527356516e-05,5.6987180435237506e-05,5.118952458224223e-05,5.906853467113356e-05,5.492646611077441e-05,5.975035830419625e-05,5.4393171159726616e-05,5.782645452714047e-05,5.929460988948402e-05,5.9215470553758225e-05,6.066551089574344e-05,4.9031499333244476e-05,6.36399966710608e-05,6.230114872237263e-05,5.275487606202865e-05
2023-09-06,5.8573671478793246e-05,5.131804772084861e-05,4.7121438867538514e-05,4.395355254444202e-05,4.690822458257641e-05,4.691441878808161e-05,4.8217057106834624e-05,5.76113867031845e-05,4.602019150290122e-05,4.597489556916369e-05,5.286081432131642e-05,4.254560727610331e-05,4.718583058136041e-05,4.9190480741637825e-05,4.25504418390804e-05
2023-09-07,3.993878220354342e-05,2.5745367119142434e-05,4.506114493531272e-05,4.38068406656705e-05,3.4228131304437075e-05,4.526474923840414e-05,4.142099024529202e-05,4.232460061576281e-05,4.8648706080123154e-05,4.527223092560629e-05,4.7160452640708703e-05,3.1347432256935e-05,3.087301401370047e-05,4.100941393421403e-05,4.758159801970061e-05
2023-09-08,4.8253083445128744e-05,4.661204021920803e-05,5.0034189946460595e-05,4.3557525834965614e-05,3.284598756594795e-05,5.4883112825689895e-05,5.25847991625032e-05,5.467653884075804e-05,3.552700576584127e-05,4.974466566012975e-05,5.33235879889046e-05,4.092197460670517e-05,3.4422018661968316e-05,4.589369692899721e-05,3.6675492521384825e-05
2023-09-09,4.479150078420645e-05,4.562407228664302e-05,4.909513700935835e-05,5.776039442637603e-05,5.6636992160725286e-05,4.138220649461461e-05,5.783309202651525e-05,4.4961916410694724e-05,5.761327604214786e-05,6.24074715701309e-05,5.083020383994075e-05,4.470710059395515e-05,5.70332286856326e-05,6.238848039291993e-05,3.667705092393534e-05
2023-09-10,4.6087438809386825e-05,5.0684059598234725e-05,5.1492866779353277e-05,5.826477437888015e-05,4.9568830246928604e-05,4.8877781569540505e-05,5.1453238161784975e-05,4.892021324107913e-05,5.373469353468288e-05,5.11822420181106e-05,6.769043262169517e-05,5.148569371828752e-05,5.480152801944728e-05,6.1557540393852e-05,4.213303471734984e-05
2023-09-11,4.698160124731453e-05,4.2838585698250525e-05,5.4594591085190524e-05,4.931984852688174e-05,4.828513550645427e-05,5.877972944291025e-05,5.122877157017391e-05,5.069107502999122e-05,5.1328987705883215e-05,4.5064041434630074e-05,6.135694275144013e-05,3.8555811606692794e-05,4.64514556164279e-05,5.034891143312636e-05,3.6397797264441854e-05
2023-09-12,4.708349779540565e-05,4.633452168195847e-05,5.5018314464426965e-05,4.4470644197815554e-05,5.706800170274433e-05,4.475880711542329e-05,4.698282727839069e-05,4.319891741588595e-05,4.540361989738355e-05,5.3826403997600824e-05,5.23673996972055e-05,4.415459220374106e-05,5.151800485212828e-05,5.602200486113592e-05,3.74795186267309e-05
2023-09-13,5.315473546142892e-05,4.688887922519259e-05,6.433727074695946e-05,6.515722463104239e-05,4.7933571778312004e-05,5.7101983643760324e-05,6.486313356825329e-05,5.263311004141984e-05,5.2911651428162534e-05,4.364209137290563e-05,6.216847830824672e-05,4.1957120555216124e-05,5.352338196014055e-05,5.596276960329034e-05,3.940688910818779e-05
2023-09-14,4.9478888912154845e-05,4.5741976291164985e-05,4.6961764849610824e-05,5.578635514778138e-05,5.242527594867e-05,4.806825784215343e-05,5.71761611157504e-05,5.404487434133095e-05,5.518780652890968e-05,4.9318117722513654e-05,4.6228738344093004e-05,4.298775001815577e-05,5.5250739089517724e-05,4.389406303132416e-05,4.049117156200225e-05
2023-09-15,4.862933018371482e-05,6.0646343798385385e-05,4.70771720431241e-05,5.75545002328019e-05,5.678984983460709e-05,4.900695622689046e-05,5.868811422260831e-05,5.211848736217845e-05,5.0761467402215365e-05,5.961268091550507e-05,5.0423337438806154e-05,4.0719510432978634e-05,5.840526706204309e-05,6.042980268163918e-05,4.308048403923573e-05
2023-09-16,4.323718621007498e-05,4.916489170169686e-05,4.694757733368702e-05,5.012789964044722e-05,4.577880610326673e-05,4.489372087123696e-05,5.1611557924372634e-05,4.5440965039651454e-05,4.633512827552105e-05,4.579238030834532e-05,4.4799875929239524e-05,3.8451270847801505e-05,4.520100790056642e-05,4.347295221293301e-05,4.566979651646921e-05
2023-09-17,4.151300772318799e-05,4.444869518476492e-05,3.7985539148327745e-05,4.338380547907784e-05,3.708696711506941e-05,4.524992219677525e-05,4.498148761345683e-05,4.508855097246282e-05,3.887176511237494e-05,3.6874973371356233e-05,4.221302080838279e-05,4.027955607059422e-05,4.852882664441038e-05,4.122582316084227e-05,3.826062181235015e-05
2023-09-18,5.649543580656015e-05,5.214930478485905e-05,5.057828968693661e-05,5.212889359001395e-05,3.835367935980737e-05,4.693053455556703e-05,4.6221277409407433e-05,5.304812068364109e-05,4.301945302501994e-05,5.427262701264806e-05,5.2389681353183674e-05,4.885604877531033e-05,5.389659004352314e-05,4.9952069493339935e-05,6.336852009914848e-05
2023-09-19,6.216912975449376e-05,5.3576208378593775e-05,4.9335587649176276e-05,6.228334538191658e-05,5.672390084177467e-05,6.258692698866736e-05,6.548539459830161e-05,5.526201609168923e-05,5.197594026717844e-05,5.70805870019402e-05,5.76116791322752e-05,4.8755716294054496e-05,5.511438385212814e-05,5.5390673183149344e-05,5.555647658184059e-05
2023-09-20,4.3045870959554415e-05,4.4159329070425994e-05,5.549865113328007e-05,4.4257614075514965e-05,4.610879812479644e-05,4.820858920330017e-05,4.667122159696628e-05,5.1334645665484924e-05,3.473531756158602e-05,4.5922429857463764e-05,5.3283769375410655e-05,4.860091278786513e-05,2.566779635911659e-05,4.785932497324742e-05,3.8610751811068666e-05
2023-09-21,5.601476897249294e-05,5.430932813360321e-05,5.27594737081681e-05,5.277173909209828e-05,5.785803153575794e-05,6.302001695224652e-05,5.135122697667519e-05,5.363969374566625e-05,4.721630309701726e-05,5.0717393237300005e-05,5.6778260723994305e-05,4.0888435375534634e-05,6.271061692570846e-05,5.100270529533844e-05,5.418843201699265e-05
2023-09-22,6.094298790845332e-05,5.3526604130443746e-05,4.897011015566752e-05,4.543071407502858e-05,4.269014941110525e-05,3.846974139826261e-05,4.921064426005506e-05,5.1075953410255903e-05,8.209059472551868e-05,5.160797036398253e-05,5.591686683922101e-05,4.717392187900852e-05,4.5493245595054526e-05,5.250309315593434e-05,2.778250932869678e-05
2023-09-23,4.9468175692226495e-05,4.594137527869713e-05,4.7894152865580084e-05,4.7460609353697556e-05,4.155094949391854e-05,4.758621802087123e-05,5.233050344080448e-05,5.5245069046207706e-05,5.317202627486704e-05,4.6252952142613665e-05,4.5103799329822525e-05,3.9019583115506944e-05,4.6841884729087146e-05,4.135850544706042e-05,4.0289003349744764e-05
2023-09-24,4.600508241238352e-05,4.912731221008629e-05,5.0989473794230367e-05,4.6656378031385324e-05,4.047250136003026e-05,5.168404808944316e-05,4.310347216301088e-05,5.411612653056127e-05,4.261604223247338e-05,3.938117317598222e-05,4.018315667053599e-05,4.390897669218149e-05,4.636686930638347e-05,3.9838434624963684e-05,4.042345252031306e-05
2023-09-25,4.145410668606403e-05,4.395396075899188e-05,4.2409714532889264e-05,3.450496359720972e-05,4.7951701015686515e-05,4.613217684302936e-05,3.752840086674807e-05,4.416563505101997e-05,3.857208412836945e-05,4.745822179171436e-05,4.666428170954999e-05,4.4485826189019866e-05,3.437599402404209e-05,4.706613690288692e-05,4.297913446489434e-05
